year,Month,Make,Model,Units Sold
2020,7,Honda,CR-V,"20,473"
2020,8,Honda,CR-V,"34,391"
2020,9,Honda,CR-V,"33,572"
2020,10,Honda,CR-V,"32,415"
2020,11,Honda,CR-V,"25,633"
2020,12,Honda,CR-V,"38,120"
2020,1,Honda,Pilot,"7,765"
2020,2,Honda,Pilot,"9,688"
2020,3,Honda,Pilot,"6,445"
2020,4,Honda,Pilot,"6,562"
2020,5,Honda,Pilot,"12,227"
2020,6,Honda,Pilot,"12,128"
2020,7,Honda,Pilot,"12,036"
2020,8,Honda,Pilot,"12,508"
2020,9,Honda,Pilot,"10,643"
2020,10,Honda,Pilot,"11,631"
2020,11,Honda,Pilot,"9,126"
2020,12,Honda,Pilot,"13,054"
2021,1,Honda,Accord,"13,330"
2021,2,Honda,Accord,"13,293"
2021,3,Honda,Accord,"19,968"
2021,4,Honda,Accord,"21,035"
2021,5,Honda,Accord,"26,299"
2021,6,Honda,Accord,"20,782"
2021,7,Honda,Accord,"16,531"
2021,8,Honda,Accord,"14,576"
2021,9,Honda,Accord,"12,174"
2021,10,Honda,Accord,"15,386"
2021,11,Honda,Accord,"14,867"
2021,12,Honda,Accord,"14,435"
2021,1,Honda,Civic,"15,475"
2021,2,Honda,Civic,"15,906"
2021,3,Honda,Civic,"24,522"
2021,4,Honda,Civic,"28,414"
2021,5,Honda,Civic,"35,962"
2021,6,Honda,Civic,"32,677"
2021,7,Honda,Civic,"28,318"
2021,8,Honda,Civic,"19,654"
2021,9,Honda,Civic,"15,647"
2021,10,Honda,Civic,"13,399"
2021,11,Honda,Civic,"12,927"
2021,12,Honda,Civic,"20,886"
2021,1,Honda,CR-V,"25,806"
2021,2,Honda,CR-V,"30,249"
2021,3,Honda,CR-V,"37,711"
2021,4,Honda,CR-V,"40,779"
2021,5,Honda,CR-V,"42,090"
2021,6,Honda,CR-V,"36,564"
2021,7,Honda,CR-V,"31,530"
2021,8,Honda,CR-V,"27,928"
2021,9,Honda,CR-V,"17,483"
2021,10,Honda,CR-V,"25,393"
2021,11,Honda,CR-V,"20,682"
2021,12,Honda,CR-V,"25,056"
2021,1,Honda,Pilot,"8,602"
2021,2,Honda,Pilot,"10,689"
2021,3,Honda,Pilot,"12,160"
2021,4,Honda,Pilot,"13,915"
2021,5,Honda,Pilot,"16,480"
2021,6,Honda,Pilot,"14,714"
2021,7,Honda,Pilot,"14,506"
2021,8,Honda,Pilot,"11,371"
2021,9,Honda,Pilot,"12,230"
2021,10,Honda,Pilot,"9,480"
2021,11,Honda,Pilot,"7,629"
2021,12,Honda,Pilot,"11,286"
