"year","Month","Make","Model","Units Sold"
"2020","2","Toyota","Land Cruiser","226"
"2020","3","Toyota","Land Cruiser","173"
"2020","4","Toyota","Land Cruiser","114"
"2020","5","Toyota","Land Cruiser","254"
"2020","6","Toyota","Land Cruiser","267"
"2020","7","Toyota","Land Cruiser","209"
"2020","8","Toyota","Land Cruiser","161"
"2020","9","Toyota","Land Cruiser","141"
"2020","10","Toyota","Land Cruiser","412"
"2020","11","Toyota","Land Cruiser","368"
"2020","12","Toyota","Land Cruiser","606"
"2021","1","Toyota","4Runner","12,430"
"2021","2","Toyota","4Runner","11,878"
"2021","3","Toyota","4Runner","12,955"
"2021","4","Toyota","4Runner","11,989"
"2021","5","Toyota","4Runner","11,370"
"2021","6","Toyota","4Runner","9,327"
"2021","7","Toyota","4Runner","11,643"
"2021","8","Toyota","4Runner","13,210"
"2021","9","Toyota","4Runner","10,673"
"2021","10","Toyota","4Runner","13,032"
"2021","11","Toyota","4Runner","11,338"
"2021","12","Toyota","4Runner","14,851"
"2021","1","Toyota","Corolla","19,266"
"2021","2","Toyota","Corolla","22,346"
"2021","3","Toyota","Corolla","30,908"
"2021","4","Toyota","Corolla","31,222"
"2021","5","Toyota","Corolla","30,433"
"2021","6","Toyota","Corolla","21,356"
"2021","7","Toyota","Corolla","0"
"2021","8","Toyota","Corolla","22,143"
"2021","9","Toyota","Corolla","14,275"
"2021","10","Toyota","Corolla","8,420"
"2021","11","Toyota","Corolla","8,906"
"2021","12","Toyota","Corolla","13,940"
"2021","1","Toyota","Highlander","16,774"
"2021","2","Toyota","Highlander","19,064"
"2021","3","Toyota","Highlander","27,993"
"2021","4","Toyota","Highlander","27,679"
"2021","5","Toyota","Highlander","28,834"
"2021","6","Toyota","Highlander","24,036"
"2021","7","Toyota","Highlander","24,673"
"2021","8","Toyota","Highlander","19,410"
"2021","9","Toyota","Highlander","19,101"
"2021","10","Toyota","Highlander","18,103"
"2021","11","Toyota","Highlander","19,191"
"2021","12","Toyota","Highlander","19,270"
"2021","1","Toyota","Land Cruiser","689"
"2021","2","Toyota","Land Cruiser","567"
"2021","3","Toyota","Land Cruiser","640"
"2021","4","Toyota","Land Cruiser","750"
"2021","5","Toyota","Land Cruiser","664"
"2021","6","Toyota","Land Cruiser","240"
"2021","7","Toyota","Land Cruiser","67"
"2021","8","Toyota","Land Cruiser","25"
"2021","9","Toyota","Land Cruiser","23"
"2021","10","Toyota","Land Cruiser","23"
"2021","11","Toyota","Land Cruiser","10"
"2021","12","Toyota","Land Cruiser","13"
